,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,solana,tron,staked-ether,dogecoin
2025-12-14 16:00:00,1776886804847.7776,372225844791.75085,186274678006.70258,122150429829.28792,120344427441.70114,78409635982.23015,73478749682.15999,26118644993.18768,27026526709.699726,22755118652.351276
2025-12-14 17:00:00,1771147033795.1091,373022460951.3781,186288904366.837,121951924815.07495,120420106752.78789,78402719423.78323,73574708259.23721,26190913929.03981,27100651740.378876,22736825149.338387
2025-12-14 18:00:00,1773478502272.6472,372489337470.45575,186281937060.8567,121648504305.46169,119981523260.37012,78410630972.42822,73143303211.76933,26147902142.501873,27048189185.676777,22486419336.69983
2025-12-14 19:00:00,1775580284123.853,373817609740.918,186293030179.58377,121882561020.99365,120040569627.74138,78411292276.89235,73245611739.57843,26217829794.531437,27165374307.350258,22571584808.43314
2025-12-14 20:00:00,1768915799935.53,373113663512.5766,186299601536.77078,121657278635.22359,119956777385.16685,78405340336.40298,73240113350.1079,26208471064.172455,27092506860.25562,22547144588.72434
2025-12-14 21:00:00,1768475249482.3608,372214578455.2665,186288791878.0522,121562358429.88733,120014001025.9773,78414375935.4599,73151777882.36935,26269576164.007347,27045466646.099907,22505150759.53636
2025-12-14 22:00:00,1766288177054.6077,371942195713.0748,186304682010.69406,121250911242.89754,119836033162.11877,78410349710.40053,72980866977.12456,26240540103.97619,27009312682.226147,22467771064.069397
2025-12-14 23:00:00,1762293125370.9395,370137454253.33374,186284613916.75015,120821779041.19196,120417550521.87856,78402461855.05638,73029640693.4144,26207874468.32042,26868588087.984257,22538417269.640705
2025-12-15 00:00:00,1761380944797.1238,369527922358.0662,186286668583.92514,120990117783.94084,119696831895.82625,78400153698.20047,72828942194.31668,26236583967.298935,26824009142.28612,22519273408.36393
2025-12-15 01:00:00,1766126569489.7778,371271335218.9161,186281643254.03702,121601710691.65977,119925985295.37202,78406020884.27191,73075714186.82016,26348313029.739418,26873396023.551258,22641910634.734306
2025-12-15 02:00:00,1782050376774.7595,375942209897.62555,186284853792.09726,122297688016.35751,120798453381.1076,78394199649.46228,73638049488.78426,26457876421.398235,27291486069.738113,22888987138.443615
2025-12-15 03:00:00,1783011878176.3003,376457372678.1212,186291425332.00977,122511800145.9568,120740681014.77644,78374040471.63275,74130696753.56407,26581184328.205532,27342446151.56611,23023894137.222942
2025-12-15 04:00:00,1782326668713.8835,375530344245.6357,186276252895.74567,122495391345.7557,120723420777.57053,78356771900.5214,73793112393.0796,26731257833.07487,27279488479.4931,22911623376.194977
2025-12-15 05:00:00,1791782365635.2324,377250318725.0995,186269126371.8369,122533218050.3645,121147244789.43759,78389123690.9442,74136828109.92316,26609643560.028107,27387917745.901928,22952870955.48328
2025-12-15 06:00:00,1786748867102.9875,376213489417.17377,186277923460.5668,122360902142.9022,120925824521.10503,78396426453.28986,74091404745.48387,26600719121.93054,27331230915.499043,22947265138.216927
2025-12-15 07:00:00,1792841972395.6714,379040642942.4687,186276337426.2436,122722765334.58061,121152440642.90675,78385651308.86736,74464139865.40843,26641707300.326035,27508618745.523617,22990083784.0529
2025-12-15 08:00:00,1791618158592.7246,377663184062.5432,186252311925.86224,122370155025.97614,120636380613.57063,78375548870.89758,74358234905.24362,26656268945.39542,27422455151.02623,22868244483.041462
2025-12-15 09:00:00,1792531911999.258,378990036172.9165,186269355160.49493,122497045740.4879,120697321310.82549,78381151369.05318,74411283332.8802,26542293938.731026,27520195032.22423,22893139433.22822
2025-12-15 10:00:00,1795196399878.1123,381080645158.57245,186273674655.7995,122778575754.77383,120918887807.0706,78397904620.47472,74583839361.2676,26635128821.795883,27648938149.238102,22998786058.26122
2025-12-15 11:00:00,1794085097964.0308,381230193701.758,186261858013.06152,122604920306.69946,120611372931.17375,78394715601.15749,74506442145.07787,26666471031.846954,27675415470.056225,22998503463.76305
2025-12-15 12:00:00,1789849199140.985,380872742745.6053,186267508944.45334,122285929787.78719,120201461249.94647,78431861194.20634,74315613067.60843,26674195158.578197,27650317994.965363,22959909894.13266
2025-12-15 13:00:00,1790682007488.0435,381073347718.8108,186272360656.4138,122376465192.95401,120041076790.79884,78427817907.81888,74639758204.02383,26685968199.909615,27664896185.4224,22984636494.135075
2025-12-15 14:00:00,1785809912949.4763,378178334117.71747,186278897852.4432,122208047966.29405,118915217432.37247,78343131056.59013,74700491066.67352,26687552636.912407,27495038749.45999,22929971375.245407
2025-12-15 15:00:00,1757827503538.9692,368092543635.53864,186266266412.04605,120082387883.08234,117990916253.32692,78318733381.24513,73607485218.36537,26655444451.21973,26769430779.902027,22583041402.24335
2025-12-15 16:00:00,1733953131517.7102,363146517385.98865,186275198415.2428,118088845900.18509,116645586290.63129,78453854729.76468,71480653400.5683,26563350042.838398,26360107655.399834,22012670919.081635
2025-12-15 17:00:00,1722640484164.1575,360057719586.44977,186273926510.01654,117363601650.64795,115730910794.54004,78427236032.24167,71006400307.6537,26487738682.9286,26139415152.106155,21741394895.39103
2025-12-15 18:00:00,1712285877815.0784,355318217208.07086,186269293600.5849,116261727446.43909,114455914527.48259,78423822073.16466,70240309260.55646,26439349408.120003,25726590892.214592,21497607577.153824
2025-12-15 19:00:00,1720182955659.6907,354461800883.74164,186272761201.59195,117279371240.91917,114402496064.0894,78477236196.9883,70113676547.82903,26353925884.79286,25750154875.659878,21452746788.536995
2025-12-15 20:00:00,1720587803400.998,355384998584.41003,186276670590.88925,117113748023.9756,114954523660.12599,78458204284.5278,70316982049.10954,26400536860.07938,25775815869.723392,21629135775.62545
2025-12-15 21:00:00,1714137274042.728,353655899947.9448,186256862960.8272,116729595264.54608,114052402196.94722,78462537487.23111,70314319745.1466,26307246048.756283,25685055933.445404,21537700332.451088
2025-12-15 22:00:00,1721246269368.4634,355373998282.4009,186273361816.5663,117480714711.90446,114451609186.23076,78467563163.21446,70678626946.41443,26355288674.38667,25769791240.215294,21612918531.221584
2025-12-15 23:00:00,1717334594879.6182,354978089717.90656,186258382653.0176,117407409754.24693,114050691690.17273,78465352186.10425,70779375316.38458,26367865219.205486,25776231839.61559,21579061777.170475
2025-12-16 00:00:00,1725206666830.8127,357774924554.9611,186268937657.6123,118267126790.6519,114753770881.18706,78445741950.24757,71791828077.9072,26333344588.00359,25977857717.027096,21771680351.57636
2025-12-16 01:00:00,1715188807522.7546,355948541977.6906,186254793033.61905,117462502496.27756,113838818504.24629,78416646313.60231,71234289939.37138,26387026860.437927,25796500637.461964,21664939817.927357
2025-12-16 02:00:00,1714811890810.95,355714900846.9556,186308642322.64392,117690519961.05719,113230855982.04129,78346636140.68285,71099657644.41971,26359263635.83177,25818987318.82499,21719679363.287075
2025-12-16 03:00:00,1713860248288.189,355349716364.68567,186296182353.82504,117883910259.54124,113124382610.74756,78346186844.90146,71253363991.35742,26321951254.930447,25838605176.755558,21706814133.58374
2025-12-16 04:00:00,1713324919066.3032,354019165009.99677,186291919655.0508,117693006385.59067,113141459744.08157,78341468299.60844,70917679090.79181,26313868504.488712,25715965422.124313,19647312926.930485
2025-12-16 05:00:00,1712126133442.3723,351718106289.48566,186297441066.2574,117704486854.64201,113103690009.96748,78361205289.36674,70719937981.9393,26361576494.563736,25530801330.263508,19569497494.881367
2025-12-16 06:00:00,1716465889091.0872,352649687443.8289,186296598033.04507,117832591128.84744,113779317764.01791,78349011462.59601,71042295210.05952,26413244187.40018,25607228879.32699,19645872479.832573
2025-12-16 07:00:00,1727270805458.1743,355724552805.0547,186308129205.96817,119174392423.74483,114609815820.23154,78354660776.0904,71553881648.91891,26447113452.47595,25836661750.415005,19776416924.826633
2025-12-16 08:00:00,1717240652924.7275,353103928467.5453,186294331254.30692,118389990561.25964,113460746264.23639,78315656090.25067,70745287525.16992,26345490712.163635,25641286504.766632,19553771284.29458
2025-12-16 09:00:00,1721849715427.6882,353572769981.3401,186292587364.39798,118276864382.1178,113606065768.95522,78310725221.744,70930503926.64812,26375479876.22883,25711069184.6659,19589115695.789474
2025-12-16 10:00:00,1722042044393.3047,353122411933.4071,186306035122.85568,118390994947.87703,113624376717.94458,78312202800.18494,70911373541.98242,26462986297.92477,25632267891.049316,19614356664.554657
2025-12-16 11:00:00,1736149104902.5696,355568545810.05255,186307736885.45798,118842715150.49826,115365410241.6049,78318339170.36311,72206094912.18457,26453916919.568424,25864634387.480854,19918326220.528564
2025-12-16 12:00:00,1742348553453.4,356909103539.1142,186311166773.03915,119221103944.95903,116104180985.00323,78318675137.4439,72325368685.07639,26494795389.415558,25899765848.863453,20034133762.13072
2025-12-16 13:00:00,1740965730554.321,356277548967.61414,186319742020.4078,119584809743.14967,117100223246.18958,78341526265.99396,72305976300.98163,26513792913.144337,25891788516.66534,19998710118.65337
2025-12-16 14:00:00,1731895537414.243,353368265418.25616,186296812465.56653,119018061248.2993,116126939760.43153,78279974795.56898,71763695174.2713,26489740117.65566,25699055467.786278,19888415592.60174
2025-12-16 15:00:00,1738835604295.4553,353859273932.4681,186297804461.51096,120062613653.30382,116166646652.62735,78305297899.05515,72345260808.34908,26541626584.280006,25744761216.29239,19973319139.609634
2025-12-16 16:00:00,1748844764555.6626,355864172937.1916,186293323120.74176,120584485174.876,117086905374.75488,78327192419.66959,72408008804.02559,26566543204.19251,25813376282.452953,20091303371.246895
2025-12-16 17:00:00,1749336329224.433,355212376631.0461,186297967311.3012,120148216584.62791,116353443424.81306,78295157912.18369,72160019716.21106,26608719519.999073,25745057284.07375,20048219159.22977
2025-12-16 18:00:00,1740173837122.9138,352925549388.88367,186284137422.02856,119507012654.50179,116052841823.74493,78278632645.54735,71579562405.53844,26564792620.462116,25645139029.93604,19958686598.367657
2025-12-16 19:00:00,1755019950306.2783,357409699095.0916,186286498718.5544,120107890189.05003,117012196818.25452,78196664110.49954,72128647470.71849,26571259038.547134,25927052210.677265,20182740564.099537
2025-12-16 20:00:00,1750489142653.7502,355564838157.8128,186286322427.27725,119893876349.85004,116706079400.85574,78186242356.62325,71809972856.55869,26581273096.47192,25872028026.089546,20118382703.821945
2025-12-16 21:00:00,1751082452781.7358,356467905994.2613,186290769270.60315,119863745384.2307,116705608173.10074,78196791482.99788,71848991483.9616,26554995551.546448,25872614056.587128,20107180373.143555
2025-12-16 22:00:00,1751784500781.9275,356115552692.8247,186287528681.63382,120073798108.98886,116551111644.67561,78278012602.64401,72271459483.4512,26558355506.326614,25876737412.148525,20117990997.961906
2025-12-16 23:00:00,1752852460098.498,356519381799.24725,186288900875.3733,120341006480.76689,116548681459.7966,78287570566.36168,72284603353.27597,26546963574.32628,25892194728.202133,20091165613.24327
2025-12-17 00:00:00,1753485223429.683,357683002971.8731,186308016497.72098,120562862316.60184,116720356340.33641,78311819853.68745,72575132422.95251,26538220906.762093,25966404748.669346,20035635943.62148
2025-12-17 01:00:00,1747160565354.87,356024948539.9189,186309701725.57178,119915935068.94788,116396171743.47955,78277613414.42212,72457204518.12509,26457453629.75475,25851494535.673977,19999919974.811558
2025-12-17 02:00:00,1747197539930.2056,356181285008.95776,186303131930.92053,119853281839.16748,116384196224.29785,78266122858.19753,72617930824.1975,26494181190.385483,25882932785.42342,20053261473.16386
2025-12-17 03:00:00,1745295482443.124,357109551795.8386,186308521779.6059,119444591166.89943,116792358068.82797,78265080395.82236,72684545823.43224,26558813543.35359,25938030395.990517,20065258487.309666
2025-12-17 04:00:00,1740611693229.183,355434833389.38916,186317056629.93918,118864398259.82726,116659518343.6674,78266469465.93541,72179514844.77065,26560958382.18683,25821216602.53647,19975947599.25308
2025-12-17 05:00:00,1732898347333.52,353870571953.6134,186303766174.2568,118318245421.5508,116100238877.37775,78249303294.73558,71840306696.61115,26453770456.562424,25693580774.665077,19919291689.091007
2025-12-17 06:00:00,1728972743943.518,353559160349.57733,186283070809.0072,118407480949.52647,116014806114.86334,78249148060.68181,71725247033.27686,26522077783.322063,25689805965.288944,19932559622.326023
2025-12-17 07:00:00,1731590227912.4424,354217586025.59875,186287154073.29578,119239396674.75978,116211324975.3418,78248357444.91153,71767207736.15988,26485675006.67341,25728116557.759182,19915220677.524025
2025-12-17 08:00:00,1735525986409.9119,355624967653.7509,186284806555.10147,119687727144.07779,116418839011.25822,78230547557.20421,72083437797.41138,26430863254.60612,25837049821.607254,19945599809.54217
2025-12-17 09:00:00,1723528219867.143,352790739317.27875,186284267640.0448,118808546519.63757,115404933697.67886,78220477427.20544,71345816707.62192,26426667192.211246,25627247718.783382,19820754206.535313
2025-12-17 10:00:00,1725108532232.3723,353191369170.3005,186283730808.75122,118935839418.9792,115078052149.74014,78209672130.0009,71247917960.6812,26433992538.854084,25655629738.101196,19757373691.33247
2025-12-17 11:00:00,1728099596390.408,352172996748.22644,186282686417.57916,117962873700.19238,115224167828.0678,78205697616.8059,71171569237.54507,26425263414.593853,25587224924.754833,19769023484.66614
2025-12-17 12:00:00,1735938127955.3901,353329038523.9608,186293546171.57135,118306627170.80817,115697041867.29855,78212039970.37148,71735743616.91599,26447764225.114124,25663294952.991837,19831039563.870953
2025-12-17 13:00:00,1736254547754.7202,353186147783.07196,186293540970.61035,118281758507.12576,115509548393.79675,78229621396.4643,71858333140.85641,26466154730.235764,25635350292.172417,19804246709.059242
2025-12-17 14:00:00,1744715305478.1875,354477696776.6596,186285635316.74094,118555486122.6769,115967476158.82176,78187763690.72159,72410107123.44254,26524230126.890697,25724636068.19626,19888917641.590656
